siteID,collectDate,taxonID,scientificName,fishTotalLength,fishWeight,fishLifeStage
TOOK,2017-09-01,THYARC,Thymallus arcticus,91,5.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,89,4.5,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,82,4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,78,3.7,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,81,3.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,71,2.4,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,133,13.9,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,70,2.4,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,75,3.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,85,4.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,79,3.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,74,3.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,83,3.9,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,81,3.6,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,70,2.4,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,64,2,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,66,1.8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,68,2.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,140,20.6,young of year
TOOK,2017-09-01,LOTLOT,Lota lota,264,124.7,juvenile
TOOK,2017-09-01,THYARC,Thymallus arcticus,74,3.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,79,2.9,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,383,430,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,96,5.8,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,62,1.6,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,60,1.9,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,50,1.6,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,71,2.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,265,170,adult
TOOK,2017-09-01,LOTLOT,Lota lota,275,110,juvenile
TOOK,2017-09-01,THYARC,Thymallus arcticus,71,2.3,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,361,390,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,68,2.1,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,196,70,adult
TOOK,2017-09-01,LOTLOT,Lota lota,257,90,juvenile
TOOK,2017-09-01,THYARC,Thymallus arcticus,80,3.2,young of year
TOOK,2017-09-01,THYARC,Thymallus arcticus,78,3.6,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,71,3.5,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,44,0.8,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,80,4,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,47,0.9,adult
TOOK,2017-09-01,THYARC,Thymallus arcticus,66,3,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,54,2.2,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,68,2.5,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,62,2.3,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,32,0.3,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,50,0.8,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,68,2.9,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,71,3.7,adult
TOOK,2017-09-01,LOTLOT,Lota lota,129,11.5,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,55,1.3,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,85,2.8,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,48,0.9,adult
TOOK,2017-09-01,COTCOG,Cottus cognatus,56,1.2,young of year
TOOK,2017-09-01,COTCOG,Cottus cognatus,44,0.9,adult
TOOK,2018-07-01,LOTLOT,Lota lota,368,170,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,367,355,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,389,430,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,475,830,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,219,96.7,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,36,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,34,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,38,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,36,1.9,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,35,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,38,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,32,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,62,2.1,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,44,0.3,juvenile
TOOK,2018-07-01,THYARC,Thymallus arcticus,82,10.3,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,56,2.3,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,252,139.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,44,0.3,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,64,2.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,52,2.2,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,52,0.3,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,32,0.3,adult
TOOK,2018-07-01,LOTLOT,Lota lota,142,15.1,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,39,0.5,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,69,1.8,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,69,2.6,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,61,2,adult
TOOK,2018-07-01,SALNAM,Salvelinus namaycush,415,525,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,51,1,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,48,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,50,0.3,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,340,240,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,358,320,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,62,2.5,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,38,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,34,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,32,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,64,2.4,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,40,0.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,78,3.4,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,50,1,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,68,3.8,gravid female
TOOK,2018-07-01,LOTLOT,Lota lota,156,18.4,juvenile
TOOK,2018-07-01,LOTLOT,Lota lota,162,24.2,juvenile
TOOK,2018-07-01,LOTLOT,Lota lota,84,3,juvenile
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,361,341.3,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,112,12.5,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,60,1.6,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,46,1,adult
TOOK,2018-07-01,SALNAM,Salvelinus namaycush,497,976,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,352,335,adult
TOOK,2018-07-01,PROCYL,Prosopium cylindraceum,300,198,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,48,1.3,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,44,1,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,52,1.2,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,68,3.4,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,24,0.3,young of year
TOOK,2018-07-01,COTCOG,Cottus cognatus,54,1.9,adult
TOOK,2018-07-01,COTCOG,Cottus cognatus,48,1.3,adult
TOOK,2018-07-01,LOTLOT,Lota lota,78,3.2,juvenile
TOOK,2018-07-01,COTCOG,Cottus cognatus,50,0.9,adult
TOOK,2018-07-01,THYARC,Thymallus arcticus,24,0.3,young of year
TOOK,2018-07-01,COTCOG,Cottus cognatus,48,0.7,adult
TOOK,2018-09-01,LOTLOT,Lota lota,445,535,adult
TOOK,2018-09-01,LOTLOT,Lota lota,347,265,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,199,58,juvenile
TOOK,2018-09-01,LOTLOT,Lota lota,354,260,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,172,39,juvenile
TOOK,2018-09-01,COTCOG,Cottus cognatus,79,5,adult
TOOK,2018-09-01,LOTLOT,Lota lota,432,520,adult
TOOK,2018-09-01,LOTLOT,Lota lota,342,200,juvenile
TOOK,2018-09-01,LOTLOT,Lota lota,369,285,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,296,220,adult
TOOK,2018-09-01,LOTLOT,Lota lota,252,65,adult
TOOK,2018-09-01,LOTLOT,Lota lota,415,540,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,61,3.2,young of year
TOOK,2018-09-01,COTCOG,Cottus cognatus,45,0.8,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,66,1.5,young of year
TOOK,2018-09-01,COTCOG,Cottus cognatus,44,0.7,juvenile
TOOK,2018-09-01,THYARC,Thymallus arcticus,142,23.4,juvenile
TOOK,2018-09-01,THYARC,Thymallus arcticus,125,13,juvenile
TOOK,2018-09-01,COTCOG,Cottus cognatus,70,3,adult
TOOK,2018-09-01,COTCOG,Cottus cognatus,81,5.2,adult
TOOK,2018-09-01,COTCOG,Cottus cognatus,40,0.5,juvenile
TOOK,2018-09-01,LOTLOT,Lota lota,305,155.3,adult
TOOK,2018-09-01,LOTLOT,Lota lota,318,194,adult
TOOK,2018-09-01,COTCOG,Cottus cognatus,75,3.5,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,61,1.5,young of year
TOOK,2018-09-01,THYARC,Thymallus arcticus,325,312,adult
TOOK,2018-09-01,LOTLOT,Lota lota,92,5.2,juvenile
TOOK,2018-09-01,COTCOG,Cottus cognatus,61,2.9,juvenile
TOOK,2018-09-01,COTCOG,Cottus cognatus,64,3.5,adult
TOOK,2018-09-01,THYARC,Thymallus arcticus,60,1.4,young of year
TOOK,2018-09-01,THYARC,Thymallus arcticus,61,2.9,young of year
TOOK,2018-09-01,COTCOG,Cottus cognatus,64,5.2,adult
TOOK,2018-09-01,COTCOG,Cottus cognatus,71,6.4,adult
TOOK,2019-06-01,PROCYL,Prosopium cylindraceum,335,320,adult
TOOK,2019-06-01,SALNAM,Salvelinus namaycush,369,380,adult
TOOK,2019-06-01,PROCYL,Prosopium cylindraceum,343,296.8,adult
TOOK,2019-06-01,THYARC,Thymallus arcticus,178,48.6,juvenile
TOOK,2019-06-01,THYARC,Thymallus arcticus,135,16.2,juvenile
TOOK,2019-06-01,THYARC,Thymallus arcticus,165,40.8,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,48,0.7,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,60,2,young of year
TOOK,2019-06-01,SALNAM,Salvelinus namaycush,145,22,juvenile
TOOK,2019-06-01,LOTLOT,Lota lota,162,23.9,juvenile
TOOK,2019-06-01,SALNAM,Salvelinus namaycush,423,613,adult
TOOK,2019-06-01,THYARC,Thymallus arcticus,346,312.3,adult
TOOK,2019-06-01,COTCOG,Cottus cognatus,47,1.3,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,64,1.9,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,46,0.7,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,50,1.1,young of year
TOOK,2019-06-01,THYARC,Thymallus arcticus,141,22,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,27,0.3,young of year
TOOK,2019-06-01,THYARC,Thymallus arcticus,85,4.6,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,51,1.1,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,47,0.7,young of year
TOOK,2019-06-01,LOTLOT,Lota lota,174,25.1,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,47,0.8,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,48,0.8,young of year
TOOK,2019-06-01,LOTLOT,Lota lota,179,28.5,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,55,1.1,larval
TOOK,2019-06-01,SALNAM,Salvelinus namaycush,396,500,adult
TOOK,2019-06-01,THYARC,Thymallus arcticus,74,3.2,juvenile
TOOK,2019-06-01,LOTLOT,Lota lota,191,31.8,juvenile
TOOK,2019-06-01,THYARC,Thymallus arcticus,156,32.4,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,57,1.6,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,46,1,juvenile
TOOK,2019-06-01,LOTLOT,Lota lota,143,18,juvenile
TOOK,2019-06-01,LOTLOT,Lota lota,109,5.5,juvenile
TOOK,2019-06-01,THYARC,Thymallus arcticus,145,26.4,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,46,1,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,49,0.9,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,25,0.3,young of year
TOOK,2019-06-01,THYARC,Thymallus arcticus,33,0.3,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,47,0.9,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,49,1.4,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,70,4,adult
TOOK,2019-06-01,THYARC,Thymallus arcticus,87,4.5,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,29,0.3,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,28,0.3,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,44,0.5,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,26,0.3,young of year
TOOK,2019-06-01,LOTLOT,Lota lota,135,12.4,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,23,0.3,young of year
TOOK,2019-06-01,COTCOG,Cottus cognatus,48,1.2,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,51,1.2,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,45,0.8,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,51,1.1,juvenile
TOOK,2019-06-01,COTCOG,Cottus cognatus,29,0.3,young of year
TOOK,2019-06-01,LOTLOT,Lota lota,113,7.7,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,302,150,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,346,350,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,340,330,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,333,320,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,125,13.3,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,69,2.8,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,66,1.7,young of year
TOOK,2019-09-01,THYARC,Thymallus arcticus,84,4.3,young of year
TOOK,2019-09-01,LOTLOT,Lota lota,118,9.1,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,81,3.9,young of year
TOOK,2019-09-01,PROCYL,Prosopium cylindraceum,381,480,adult
TOOK,2019-09-01,PROCYL,Prosopium cylindraceum,373,430,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,71,2.2,young of year
TOOK,2019-09-01,THYARC,Thymallus arcticus,321,315,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,391,485,adult
TOOK,2019-09-01,LOTLOT,Lota lota,322,180,adult
TOOK,2019-09-01,LOTLOT,Lota lota,430,430,adult
TOOK,2019-09-01,LOTLOT,Lota lota,69,1.6,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,85,4.1,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,129,14.1,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,115,10.6,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,75,1.7,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,129,13.6,young of year
TOOK,2019-09-01,THYARC,Thymallus arcticus,129,12.5,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,387,330,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,86,4.2,young of year
TOOK,2019-09-01,THYARC,Thymallus arcticus,180,41,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,195,57.3,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,169,31.9,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,177,41.3,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,128,16.4,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,364,295,adult
TOOK,2019-09-01,LOTLOT,Lota lota,489,620,adult
TOOK,2019-09-01,COTCOG,Cottus cognatus,68,3.2,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,81,5.7,adult
TOOK,2019-09-01,THYARC,Thymallus arcticus,91,5,young of year
TOOK,2019-09-01,THYARC,Thymallus arcticus,185,51.3,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,81,4.9,adult
TOOK,2019-09-01,COTCOG,Cottus cognatus,48,0.9,young of year
TOOK,2019-09-01,COTCOG,Cottus cognatus,75,4.3,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,109,11.8,adult
TOOK,2019-09-01,COTCOG,Cottus cognatus,29,0.5,young of year
TOOK,2019-09-01,COTCOG,Cottus cognatus,63,2.4,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,57,1.8,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,160,24.2,juvenile
TOOK,2019-09-01,LOTLOT,Lota lota,92,3.8,juvenile
TOOK,2019-09-01,PROCYL,Prosopium cylindraceum,365,370,adult
TOOK,2019-09-01,COTCOG,Cottus cognatus,55,1.4,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,185,45.8,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,72,3,juvenile
TOOK,2019-09-01,COTCOG,Cottus cognatus,66,2.8,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,60,1.4,juvenile
TOOK,2019-09-01,THYARC,Thymallus arcticus,60,1.5,juvenile
TOOK,2021-07-01,LOTLOT,Lota lota,91,3.8,young of year
TOOK,2021-07-01,THYARC,Thymallus arcticus,176,47.6,juvenile
TOOK,2021-07-01,THYARC,Thymallus arcticus,370,390,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,280,185,adult
TOOK,2021-07-01,PROCYL,Prosopium cylindraceum,375,394.5,adult
TOOK,2021-07-01,SALNAM,Salvelinus namaycush,670,2000,adult
TOOK,2021-07-01,COTCOG,Cottus cognatus,44,0.7,juvenile
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,35,0.5,young of year
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,77,5,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,75,2.5,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,32,0.3,young of year
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,37,0.3,young of year
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,72,3.4,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,0,30,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,40,0.3,young of year
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,55,1.1,juvenile
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,COTCOG,Cottus cognatus,50,0.9,juvenile
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,THYARC,Thymallus arcticus,30,0.3,larval
TOOK,2021-07-01,PROCYL,Prosopium cylindraceum,295,204,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,305,257,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,365,450,adult
TOOK,2021-07-01,SALNAM,Salvelinus namaycush,50,0.5,young of year
TOOK,2021-07-01,COTCOG,Cottus cognatus,65,5.4,adult
TOOK,2021-07-01,THYARC,Thymallus arcticus,41,0.5,young of year
TOOK,2021-07-01,PROCYL,Prosopium cylindraceum,405,530,adult
TOOK,2021-07-01,PROCYL,Prosopium cylindraceum,375,440,adult
TOOK,2021-07-01,COTCOG,Cottus cognatus,51,3.4,juvenile
TOOK,2021-07-01,COTCOG,Cottus cognatus,76,4.5,adult
